"1","10","11","12","13","14","15","16","17","18","19","2","20","21","22","23","24","25","26","27","28","29","3","30","31","32","33","34","35","36","4","5","6","7","8","9","invalid","undetermined"
"UBE2I-AD-06199",37,0,19,1,37,88,4,0,961,46,76,1,62,24,1,48,14,81,16,0,28,19,14,14,0,0,4,1,0,4,1,0,0,0,12,0,0,133
"UBE2I-AD-06200",62,28,97,106,61,98,69,84,170,200,84,165,63,67,33,298,58,46,40,53,65,41,24,89,86,30,86,45,58,58,97,300,111,96,98,55,10,430
"UBE2I-AD-06201",15,75,23,13,117,0,109,25,80,32,0,0,44,6,8,65,6,17,1,1,26,11,0,18,10,0,1,0,5,13,3,9,0,25,0,0,1,54
"UBE2I-AD-06202",1657,1329,1627,1416,278,324,523,612,1351,629,443,1321,434,290,462,652,1582,209,186,147,2031,1421,1950,1536,350,226,319,162,208,187,1560,2087,1280,1652,1059,853,27,1081
"UBE2I-AD-06203",37,26,67,45,31,18,78,43,2,86,21,27,10,6,2,158,1,5,6,1,11,18,55,24,18,629,11,3,2,0,6,23,45,53,35,73,2,191
"UBE2I-AD-06205",97,19,5,65,457,821,587,1628,1498,4778,507,17,1282,428,105,639,379,1368,2231,1846,372,969,87,69,27,658,3421,159,394,1357,213,168,143,79,37,0,12,923
"UBE2I-AD-06206",44,12,118,74,0,16,65,0,34,5,15,121,30,5,39,110,2,22,3,4,132,80,0,73,2,0,21,14,2,11,129,75,86,35,13,18,0,57
"UBE2I-AD-06207",27,30,50,23,0,10,14,0,0,136,4,0,17,6,26,61,0,6,2,0,31,31,0,24,0,0,1,0,3,12,87,40,5,8,28,2,1,39
"UBE2I-AD-06209",40,7,15,6,10,7,10,24,108,3,7,1,7,5,40,11,8,9,6,3,56,22,14,52,6,0,4,3,39,25,7,7,30,0,1,0,0,650
"UBE2I-AD-06211",2,44,34,38,0,3,11,0,0,8,9,2,0,7,18,0,10,0,0,0,12,0,2,14,0,0,10,21,1,10,32,46,6,25,23,1,0,70
"UBE2I-AD-06212",82,29,38,56,0,0,83,10,27,0,7,22,15,13,65,188,27,4,3,0,121,53,14,43,7,0,3,0,0,0,46,0,86,92,32,2,0,94
"UBE2I-AD-06213",3504,2524,4090,4129,18113,21407,23296,5702,8366,5427,6486,2689,6278,4651,8537,15597,10107,4065,4288,3615,4898,3798,3370,3935,962,19949,1254,1187,8779,2400,4602,5193,4365,4218,2271,1938,118,7222
"UBE2I-AD-06214",7,11,5,41,23,30,104,50,24,24,11,3,14,7,7,28,23,15,24,29,48,17,8,11,24,5,11,10,7,5,26,30,16,6,12,15,11,803
"UBE2I-AD-06215",122,41,76,65,97,55,8,77,148,34,27,64,3,17,20,71,38,2,4,9,37,69,84,93,6,14,40,0,27,11,15,35,105,42,20,11,1,65
"UBE2I-AD-06217",3675,3524,5484,4631,1444,933,1478,2599,4542,2096,1097,2848,1074,766,1146,2040,1731,400,360,400,5855,4412,4749,4613,1010,897,944,410,454,561,5531,6220,4255,4728,2691,2143,70,127773
"UBE2I-AD-06218",218,249,205,111,1,164,73,46,2,1,2,228,0,7,0,13,24,10,7,1,37,94,304,25,15,1,29,0,0,13,214,230,251,254,152,104,1,311
"UBE2I-AD-06219",2,41,62,84,371,183,380,110,469,71,175,51,484,83,153,546,90,66,46,25,41,41,115,45,28,5,23,0,9,34,171,29,11,39,2,2,5,591
"UBE2I-AD-06220",144,107,175,95,1606,1932,1370,364,532,1476,616,106,463,633,779,705,848,654,341,1004,227,161,220,156,38,58,85,314,3,6,216,298,142,104,120,75,10,978
"UBE2I-AD-06221",37,13,1,2,30,3,238,2,2,1114,60,0,1,104,235,10,18,25,0,3,51,51,1,47,7,1,0,0,20,5,1,6,1,1,25,0,1,135
"UBE2I-AD-06222",89,49,89,44,40,11,78,58,0,0,8,69,46,4,50,13,53,22,0,12,75,45,157,57,0,0,37,6,18,0,49,83,211,111,84,27,1,106
"UBE2I-AD-06225",1936,1769,2657,2058,12324,15792,17385,2789,3707,2125,9913,1124,8621,11854,6264,8746,8983,4990,2402,2886,2844,2281,1833,1892,1636,1885,1378,1890,1994,2041,2778,3131,2153,2390,1946,983,104,4778
"UBE2I-AD-06226",422,289,466,269,48,105,113,11,42,55,20,787,39,10,3,26,4,8,11,14,67,73,900,59,24,33,53,22,19,11,742,605,355,200,528,214,7,625
"UBE2I-AD-06227",40,25,61,4,89,13,33,1,1,8,52,0,5,19,23,1,31,1,1,0,18,15,21,51,10,0,10,2,0,0,11,24,43,43,0,0,1,55
"UBE2I-AD-06228",36,100,81,32,190,158,181,48,92,72,83,14,64,62,88,196,122,47,43,61,93,91,33,74,27,34,22,23,29,34,81,103,48,108,12,26,17,10375
"UBE2I-AD-06229",12,39,34,8,84,17,49,5,78,6,30,14,5,7,47,7,10,6,13,134,1,18,300,38,25,40,38,7,5,14,2,38,42,3,22,19,2,279
"UBE2I-AD-06230",60,35,71,2,220,23,31,0,0,0,26,25,37,20,68,155,296,7,0,11,42,39,0,35,5,0,4,0,5,0,28,38,65,1,48,3,1,156
"UBE2I-AD-06231",27,8,32,42,1,0,103,15,141,41,13,33,16,1,0,9,8,1,1,0,67,70,0,17,14,4,12,5,13,1,26,118,85,42,66,5,3,297
"UBE2I-AD-06232",10,38,40,23,500,150,96,14,3,154,5,53,33,98,100,2,64,1,13,21,98,46,52,8,12,1,1,7,1,3,65,46,10,10,15,10,3,240
"UBE2I-AD-06234",2944,2474,3486,2999,734,819,1096,2412,2467,1599,638,2221,698,510,595,692,1783,256,209,247,2788,2193,2399,2498,656,557,532,253,307,284,3372,4015,3597,3145,2117,1511,37,1846
"UBE2I-AD-06236",177,0,0,16,0,2,11,0,1,25,20,1,0,7,1,0,0,2,0,3,0,1,1,24,3,0,0,2,7,0,17,0,33,0,0,0,1,39
"UBE2I-AD-06238",963,887,1134,1089,219,249,349,851,1072,449,162,975,186,134,395,409,356,38,40,81,1081,881,887,1002,212,171,203,100,52,141,1103,1339,1117,1061,768,515,10,971
"UBE2I-AD-06239",8929,6987,9024,8597,1959,2467,1936,5048,5450,2716,1722,6250,1714,1419,1953,3280,2608,700,676,731,8647,6405,8972,7107,1587,1149,1465,2159,526,814,10075,11509,9112,7443,5430,4213,134,5057
"UBE2I-AD-06241",43,0,1,0,1,19,9,0,0,0,31,0,0,0,1,1,0,5,0,1,0,0,22,22,0,0,0,0,2,0,0,1,1,0,1,10,0,16
"UBE2I-AD-06242",4,4,8,2,6,2,7,2,20,27,2,3,0,0,18,6,0,4,2,1,11,6,6,6,6,8,2,1,5,1,11,6,4,2,3,3,3,289
"UBE2I-AD-06245",80,68,153,147,1,42,36,67,1,13,16,227,29,5,40,6,0,0,16,1,78,69,64,84,11,11,12,2,4,29,101,90,67,90,26,60,1,141
"UBE2I-AD-06246",7352,6172,8531,7824,2217,2390,3157,7131,7598,4329,2964,4344,3174,2038,2624,4508,4745,804,731,737,11110,8618,6567,9202,2359,1485,2146,1035,1122,1107,9446,9784,9296,7983,4917,3255,123,6167
"UBE2I-AD-06247",1,4,11,0,1,34,1,0,41,1,0,1,1,1,0,1,1,5,1,0,0,0,19,0,2,3,0,0,0,0,0,0,0,0,1,13,0,157
"UBE2I-AD-06248",24,11,35,22,148,168,159,47,66,44,50,15,32,22,71,100,106,46,41,42,23,12,16,31,9,3,2,62,34,33,21,19,23,15,14,14,6,621
"UBE2I-AD-06250",3,19,69,74,2,12,3,0,117,57,22,28,15,0,17,24,4,21,2,2,113,46,48,28,8,12,15,1,0,1,70,180,153,71,16,19,0,72
"UBE2I-AD-06251",2479,2286,2629,2219,1045,506,697,1079,1947,1101,496,1570,528,493,1092,1462,1207,124,135,247,2793,2021,2267,2176,566,280,426,194,299,339,3210,2881,2444,2373,1823,1237,35,2057
"UBE2I-AD-06252",110,36,130,77,31,15,45,46,70,200,0,2,30,16,45,6,40,0,18,6,45,68,61,84,19,44,14,6,0,2,129,23,37,24,102,34,2,292
"UBE2I-AD-06253",20,21,22,49,0,11,32,1,1,0,6,0,6,16,2,13,281,1,1,8,0,60,0,34,0,3,0,3,1,0,25,0,9,0,18,7,0,63
"UBE2I-AD-06254",6689,7944,10067,8163,1890,2275,2328,5001,6034,3637,1869,3953,1739,1396,2812,3816,4287,798,571,773,8215,6520,7992,6776,1541,1248,1583,699,912,872,8279,10573,8093,9343,4503,4144,111,28407
"UBE2I-AD-06255",5,69,97,62,0,0,44,1,64,25,6,0,0,6,1,45,40,11,5,1,67,66,77,80,16,2,12,11,19,1,9,96,52,65,0,14,0,111
"UBE2I-AD-06257",54,11,30,25,0,48,0,47,1,40,8,31,7,9,0,0,0,0,1,0,18,84,50,33,6,1,17,0,0,0,79,105,59,3,19,0,3,136
"UBE2I-AD-06258",722,348,751,705,10459,10165,14596,5941,6620,5723,7028,601,8593,4198,4165,5348,4890,8322,6520,8769,551,574,362,676,323,215,537,403,2858,923,466,755,830,792,529,360,51,3708
"UBE2I-AD-06259",2,21,60,27,50,73,97,179,655,395,162,19,132,149,127,136,111,100,104,152,254,538,1,269,490,317,636,174,222,271,6,3,21,4,14,1,16,2057
"UBE2I-AD-06260",477,444,816,700,281,183,310,449,193,442,140,410,141,156,441,401,269,60,46,79,644,711,507,647,213,145,117,95,84,84,689,834,731,758,600,422,6,441
"UBE2I-AD-06261",55,63,53,90,126,2,17,0,2,72,19,117,6,19,11,20,0,12,0,2,84,117,55,123,49,11,26,6,1,7,32,89,47,67,56,71,0,305
"UBE2I-AD-06262",42,18,44,71,48,12,13,140,367,13,4,29,9,6,64,22,40,6,1,20,37,17,0,34,2,32,19,12,29,4,21,67,98,41,43,0,2,63
"UBE2I-AD-06263",1332,1568,2095,1595,194,334,612,875,807,743,401,755,360,207,429,896,400,142,85,83,1829,1485,1421,1363,355,177,354,124,77,216,2029,2206,1577,1883,801,624,22,1228
"UBE2I-AD-06266",61,0,0,67,41,46,57,34,74,1,18,102,14,31,2,63,111,1,3,8,64,53,17,47,1,26,5,5,1,0,91,55,10,12,9,51,1,88
"UBE2I-AD-06267",42,52,35,29,409,377,482,0,1,0,29,55,25,9,14,6,0,0,3,45,0,42,1,37,5,0,0,5,0,4,125,26,47,39,1,58,1,62
"UBE2I-AD-06268",123,37,36,33,0,72,48,1,71,0,29,6,53,6,34,39,18,21,6,0,96,42,32,38,12,30,3,0,0,8,29,74,70,25,21,3,1,54
"UBE2I-AD-06269",173,168,135,151,31,42,82,94,149,32,24,154,26,16,16,25,29,16,30,16,47,70,156,77,21,9,29,11,23,31,208,149,197,189,151,90,26,1574
"UBE2I-AD-06270",1,77,11,10,1,19,38,0,0,0,19,2,55,0,22,16,0,1,0,17,12,0,22,18,0,0,5,0,2,0,12,1,10,111,21,0,0,169
"UBE2I-AD-06271",32,7,42,26,1,1,17,0,0,23,4,14,27,5,0,31,20,1,0,0,39,32,1,67,0,0,6,0,0,0,26,40,16,0,33,1,0,96
"UBE2I-AD-06273",42,15,33,4,0,1,36,0,0,8,0,32,1,17,19,0,1,11,0,1,59,26,32,6,7,2,7,4,0,0,0,0,16,15,10,5,0,181
"UBE2I-AD-06274",19,25,2,7,130,162,171,76,102,27,32,31,80,349,35,31,16,29,18,165,7,16,15,8,6,2,4,22,16,10,24,27,2,24,17,15,3,177
"UBE2I-AD-06275",1,0,2,4,0,0,1,0,1,0,0,0,0,9,2,2,2,0,0,1,1,4,0,2,0,0,1,0,2,0,0,0,1,0,0,0,0,90
"UBE2I-AD-06276",23,31,5,6,36,10,65,0,0,52,26,0,20,53,1,39,57,0,29,34,57,19,1,5,9,5,15,0,0,1,23,34,19,47,3,10,0,89
"UBE2I-AD-06277",1596,2472,2985,2854,21640,32756,24230,2336,3089,1771,37514,1704,37712,37831,58068,90504,73884,14195,8510,12147,2352,1904,1685,2182,6804,2620,4911,25265,34429,52298,2097,2264,1762,1714,1356,1170,274,17588
"UBE2I-AD-06278",40,91,117,85,61,3,62,0,64,70,17,75,29,12,0,141,2,12,2,5,39,79,73,47,15,0,9,24,0,14,259,43,18,78,35,48,1,179
"UBE2I-AD-06280",3,72,86,42,3,18,40,0,77,1,25,22,10,5,40,4,34,1,10,0,106,23,65,62,28,14,0,6,0,8,141,217,20,98,82,8,12,1402
"UBE2I-AD-06281",2220,1734,2726,2360,707,854,719,1328,2568,1189,622,1515,563,445,675,1030,1032,177,192,247,3273,2871,2212,2547,605,463,544,209,320,362,3482,3733,2184,2588,1796,934,33,1688
"UBE2I-AD-06282",33,75,55,111,60,1,47,243,122,0,4,42,20,5,50,24,66,11,10,2,63,48,60,44,9,11,34,10,1,7,80,119,61,8,8,87,2,95
"UBE2I-AD-06283",511,180,285,226,67,106,95,228,250,51,70,245,39,44,100,91,104,90,29,34,441,317,275,274,117,72,56,55,417,73,369,477,324,334,238,110,5,223
"UBE2I-AD-06284",240,167,254,407,188,138,40,107,289,40,60,187,79,61,54,150,105,22,16,25,359,291,411,277,75,92,41,17,24,44,220,536,359,271,172,112,6,370
"UBE2I-AD-06286",204,23,212,34,4,3,93,30,243,39,33,81,6,24,38,32,19,30,37,10,132,115,87,110,13,32,17,3,15,21,206,141,110,128,77,41,7,919
"UBE2I-AD-06287",1,0,1,1,4,8,10,3,7,3,2,0,3,1,2,3,2,9,16,13,1,0,2,0,8,3,0,8,4,4,1,4,2,1,0,1,7,541
"UBE2I-AD-06289",130,18,61,17,11,41,46,153,57,5,22,1,13,4,37,7,6,0,0,20,70,47,41,83,21,35,28,0,0,18,117,37,0,15,62,8,1,92
"UBE2I-AD-06290",38,58,56,57,97,143,88,1,76,119,22,9,30,20,30,22,9,31,17,8,87,69,45,44,18,83,51,10,3,0,58,77,132,63,55,9,13,779
"UBE2I-AD-06291",166,63,48,24,0,1,2,114,98,42,48,15,13,17,0,11,49,20,11,6,78,77,68,53,5,0,23,0,0,11,225,65,135,114,76,21,1,104
"UBE2I-AD-06292",7,27,44,2,23,62,118,3,5,14,93,4,16,28,547,62,194,0,167,329,20,23,8,21,3,0,0,2,2,165,46,53,4,6,2,16,3,178
"UBE2I-AD-06293",10,24,32,111,2,30,73,1,68,0,19,79,7,47,60,50,13,10,2,15,38,28,0,93,19,0,29,7,1,1,5,27,103,17,0,31,6,248
"UBE2I-AD-06294",26,33,94,54,791,423,753,589,478,580,663,0,781,510,694,258,638,146,69,138,185,86,33,64,64,13,2,0,14,0,33,86,31,55,54,68,3,371
"UBE2I-AD-06296",51,3,104,84,2,15,80,63,227,1,28,114,9,13,20,14,14,9,1,3,45,96,36,114,2,34,0,0,0,1,32,183,33,103,0,1,2,160
"UBE2I-AD-06297",1345,865,1599,1446,5233,5807,6332,1879,1930,581,2309,934,2492,1900,3308,4178,4894,485,510,665,1516,1446,1431,1320,286,261,539,380,1167,938,1963,2029,1596,1262,895,661,59,2807
"UBE2I-AD-06298",935,557,555,477,71,48,9,65,140,0,49,731,13,12,29,50,7,13,8,3,140,113,456,122,15,10,16,27,0,8,517,982,728,468,759,191,5,273
"UBE2I-AD-06299",3659,3099,4777,4150,1175,1534,1828,2538,3691,2018,1023,2534,778,618,1433,2056,1829,231,193,315,4358,3374,4287,3114,792,587,834,304,372,3428,5754,5337,3880,4590,2791,1764,51,2706
"UBE2I-AD-06300",2263,1305,2025,1337,484,433,429,641,1326,696,287,1219,281,239,449,927,441,56,105,100,1492,886,1729,904,206,157,200,97,2852,36,2031,1981,1864,1893,1018,1083,29,1109
"UBE2I-AD-06301",20,40,40,32,0,50,25,1,92,3,16,1,21,6,1,15,2,7,3,2,71,33,64,17,2,8,17,0,18,6,22,87,10,79,35,5,3,340
"UBE2I-AD-06302",7,15,22,17,1,0,20,1,1,2,4,2,1,0,14,1,2,6,1,4,18,19,7,23,18,0,3,1,0,0,5,6,7,12,20,2,0,38
"UBE2I-AD-06303",7,37,121,81,7,43,11,30,29,138,12,57,20,8,39,40,19,2,7,3,57,83,37,72,12,6,18,1,10,20,83,124,30,56,11,53,1,537
"UBE2I-AD-06304",52,52,74,73,29,53,50,38,105,171,39,7,25,33,57,43,45,34,31,27,56,46,41,120,45,19,32,24,45,30,53,54,13,11,65,23,22,39536
"UBE2I-AD-06305",96,69,152,77,851,321,212,214,338,186,189,90,106,95,177,137,188,701,335,303,137,94,99,93,87,78,89,194,116,114,132,135,205,37,41,56,37,51336
"UBE2I-AD-06306",79,67,70,49,4,73,60,86,126,4,12,38,31,7,3,3,55,19,8,7,11,47,78,38,44,1,21,20,4,5,112,122,67,73,83,18,1,135
"UBE2I-AD-06307",24,38,33,15,0,8,23,28,2,1,1,34,6,11,2,27,22,3,0,18,12,53,15,16,14,0,0,1,2,1,2,41,32,79,1,8,0,69
"UBE2I-AD-06309",3,45,9,49,91,422,256,576,631,89,250,8,79,204,231,189,159,76,17,61,52,32,50,49,3,15,24,3,10,4,123,22,7,23,3,0,2,354
"UBE2I-AD-06310",45,0,14,2,1,1,21,0,1,1,5,0,0,0,11,3,1,0,0,19,6,1,1,5,0,0,0,1,1,0,18,15,0,20,0,0,1,42
"UBE2I-AD-06311",65,46,73,36,1,27,16,0,93,0,12,0,13,13,15,1,2,0,21,4,94,30,90,34,8,0,37,5,15,0,83,117,37,17,6,0,2,46
"UBE2I-AD-06315",70,120,65,98,1,42,1,1,235,36,24,0,34,19,14,4,27,13,0,11,25,50,14,26,4,2,14,11,12,1,70,0,26,48,21,25,0,126
"UBE2I-AD-06317",3979,3838,5541,4931,1246,1587,1244,3095,3324,2032,1075,2944,1113,718,1741,2512,2447,474,302,295,5848,4215,4997,4707,1064,965,830,3381,2468,696,5826,5896,5105,5063,3300,2721,60,3645
"UBE2I-AD-06318",111,8,72,63,180,417,701,0,47,0,340,106,323,90,48,51,435,72,39,216,62,45,22,14,14,478,3,0,0,0,13,107,16,12,0,0,2,61295
"UBE2I-AD-06319",40,16,1,22,1,0,0,0,0,0,0,0,2,1,0,14,0,0,0,1,10,15,0,0,1,0,1,0,0,1,0,20,24,1,0,0,1,78
"UBE2I-AD-06321",2416,2853,3803,3221,1822,2289,2016,2050,2626,1382,1008,2320,812,528,1066,1613,1768,223,204,237,2692,2618,2420,2537,627,439,493,189,279,183,3178,3818,3706,3375,2136,1347,46,2593
"UBE2I-AD-06322",3,5,18,11,240,95,145,2,2,2,9,0,2,14,1,6,11,1,0,0,14,0,1,15,2,0,6,0,0,17,22,32,1,35,1,0,1,325
"UBE2I-AD-06323",63,38,47,31,71,129,45,2,52,18,2,39,3,0,44,4,3,65,3,0,2,12,91,3,1,1,6,0,4,3,113,88,72,42,34,15,0,317
"UBE2I-AD-06324",160,116,105,272,1309,1232,1859,143,814,2470,979,172,408,2264,387,751,1742,1043,633,476,176,163,116,106,25,31,88,19,32,1359,157,312,339,254,46,94,12,664
"UBE2I-AD-06326",140,68,237,262,0,44,41,43,39,61,20,29,38,37,81,1,32,21,11,5,187,100,129,121,58,1,34,23,3,24,71,248,96,251,149,42,1,117
"UBE2I-AD-06327",1,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,77
"UBE2I-AD-06328",2,2,1,3,8,15,18,4,12,11,10,1,4,7,6,6,7,11,7,13,1,2,1,2,2,3,5,7,2,5,1,1,3,3,1,1,4,242
"UBE2I-AD-06329",49,70,84,68,0,22,65,63,30,21,34,41,39,18,0,0,10,0,12,7,143,61,159,60,24,31,21,13,0,12,144,137,121,80,23,35,3,95
"UBE2I-AD-06330",1,22,5,52,1,2,20,0,0,0,15,0,21,7,1,2,0,2,0,4,5,14,2,22,1,32,0,1,7,0,44,0,45,22,1,0,0,87
"UBE2I-AD-06331",118,6,98,25,88,11,79,43,32,97,19,111,13,9,21,43,35,17,1,13,98,80,147,75,49,49,63,12,10,13,60,141,62,144,46,50,18,1458
"UBE2I-AD-06332",104,7,35,32,0,1,13,0,0,0,0,0,6,0,0,0,0,0,0,0,62,1,87,8,0,7,1,2,0,4,107,33,148,0,0,0,3,48
"UBE2I-AD-06333",113,39,10,8,4,113,41,3,2,1,3,3,20,3,3,13,9,2,16,1,79,17,39,22,6,4,2,9,2,0,19,1,44,112,30,0,0,476
"UBE2I-AD-06336",2784,2092,1735,1819,32911,57053,45563,6021,73390,10397,13095,2848,14743,16527,36229,22217,18160,83504,108314,123057,273,336,2981,275,11300,12981,1683,59484,17045,43926,2849,2957,2234,1520,2078,1241,309,81203
"UBE2I-AD-06338",34,16,32,33,3,59,27,135,105,0,15,0,16,17,22,27,9,1,1,2,46,19,1,21,1,0,11,3,14,0,51,36,74,26,0,3,2,231
"UBE2I-AD-06339",1676,2072,2857,2176,442,896,857,1842,1676,844,505,1499,474,382,584,1135,1012,140,114,86,2454,2179,2265,2148,632,350,420,255,4180,296,2422,2996,2590,2037,1446,1013,31,1465
"UBE2I-AD-06340",2750,2351,3272,2987,652,865,913,2102,2034,1760,791,2342,804,551,1175,1075,1002,254,231,286,3069,2508,2779,2757,525,367,601,248,259,242,3260,3940,3060,3755,2003,1719,42,2083
"UBE2I-AD-06341",11,49,67,79,239,574,794,322,223,405,1044,20,196,12,2977,547,528,562,4,847,24,39,0,27,7,0,26,51,0,855,52,13,40,15,55,62,3,307
"UBE2I-AD-06343",44,46,24,2,751,67,714,117,47,1,279,0,37,316,60,134,374,35,8,46,19,25,7,29,13,0,14,141,21,121,1,44,2,39,14,0,2,246
"UBE2I-AD-06344",107,14,1,28,338,386,811,58,3,0,48,21,422,174,503,103,121,39,2,51,83,95,118,68,14,20,24,1,42,25,70,131,18,119,46,86,5,127227
"UBE2I-AD-06345",66,94,115,24,27,74,254,138,343,14,24,47,127,29,139,75,17,0,1,42,67,97,15,54,12,2,17,0,13,26,128,75,11,89,1,114,4,166
"UBE2I-AD-06347",4645,3919,5023,5243,2387,2758,2066,5595,5402,3767,2263,3397,1635,1385,2610,4537,2566,1679,886,1351,5048,4138,4416,3994,1151,770,988,14389,766,845,6157,7126,5033,4890,3410,1658,62,4051
"UBE2I-AD-06348",150,52,122,42,196,188,45,102,137,50,54,107,51,28,53,79,60,37,11,11,117,38,70,113,12,8,10,9,7,7,116,56,190,32,798,4,2,532
"UBE2I-AD-06349",100,27,33,25,170,478,361,0,233,142,64,28,609,300,0,263,20,15,44,22,85,44,54,17,4,0,0,7,4,0,59,117,43,12,2,8,3,115
"UBE2I-AD-06350",6,53,84,49,249,199,44,0,64,66,16,56,32,22,48,73,85,4,32,0,96,46,97,72,7,11,44,0,17,19,32,125,77,88,69,52,0,176
"UBE2I-AD-06351",60,8,51,11,136,67,443,858,30,19,10,16,105,181,65,15,28,8,7,11,25,32,5,53,29,21,17,5,6,9,40,30,14,35,0,44,2,421
"UBE2I-AD-06352",4312,3631,4866,4057,829,1036,1385,1907,3120,1460,957,2475,1042,830,1573,1989,1689,302,362,675,4915,3749,3641,4019,1068,741,842,433,342,410,4777,4773,3997,5064,2625,1555,54,11677
"UBE2I-AD-06353",13,109,76,42,58,106,56,242,119,3,18,10,39,11,12,24,23,2,18,1,77,64,17,65,26,7,0,0,0,15,75,56,75,151,61,27,2,77
"UBE2I-AD-06355",1,33,86,32,28,65,6,66,0,70,27,0,16,3,62,206,19,2,2,0,71,20,33,30,2,18,13,0,13,12,27,94,39,60,0,82,1,59919
"UBE2I-AD-06356",2144,2107,2791,2473,51243,53745,65874,90369,202975,100642,84285,1477,51338,53532,40782,74406,55149,56026,57020,72532,19909,8670,1686,6575,31292,52532,30002,32711,46115,57684,2932,3412,2493,2319,1790,1280,554,40382
"UBE2I-AD-06358",1,0,1,14,18,2,1,1,2,3,8,0,5,2,2,7,2,12,3,7,0,1,0,0,0,0,0,0,6,0,0,1,1,1,0,0,1,49
"UBE2I-AD-06359",5,1,7,2,0,0,1,0,0,0,0,4,0,0,0,31,0,0,0,0,0,2,3,1,0,0,0,0,0,0,10,2,6,2,1,1,1,162
"UBE2I-AD-06360",97,59,90,93,10,18,105,43,53,8,10,78,23,14,77,20,6,5,16,29,51,47,71,65,10,2,3,6,4,3,53,189,127,132,39,130,18,1925
"UBE2I-AD-06361",211,32,57,98,667,962,1927,319,983,21,675,49,153,157,73,1903,992,702,80,660,97,60,11,68,30,1,57,358,10,756,73,135,46,58,89,14,14,459
"UBE2I-AD-06362",9,29,32,21,286,231,568,182,754,141,171,9,32,66,56,192,68,119,200,258,22,64,63,4,33,15,33,302,130,119,40,238,12,47,4,2,4,280
"UBE2I-AD-06363",1,30,12,43,0,2,62,0,58,0,5,101,3,6,4,0,26,1,0,6,2,25,53,31,0,0,14,0,0,1,46,75,52,20,27,2,0,41
"UBE2I-AD-06364",595,526,811,708,6623,6710,8035,4943,5862,3023,15676,280,8151,6636,3516,5762,7030,3279,1905,3944,951,674,548,660,2236,2808,5898,1785,775,2232,598,924,950,483,577,480,58,3442
"UBE2I-AD-06365",71,29,57,9,35,154,107,45,2,0,9,1,106,0,25,236,0,11,45,43,29,18,36,25,0,17,8,3,1,27,0,19,0,35,0,0,2,134
"UBE2I-AD-06366",2110,1218,2147,1651,392,383,578,1298,653,856,308,989,290,273,402,674,617,108,90,150,1512,1063,1639,1129,214,166,326,96,96,148,1752,1838,1430,1917,1132,922,23,998
"UBE2I-AD-06367",61,29,84,32,227,42,512,0,23,25,321,47,5,43,221,52,112,12,23,25,92,31,94,7,8,0,8,1,0,17,55,58,1,64,97,27,0,319
"UBE2I-AD-06368",62,18,17,35,3,16,50,1,131,47,16,5,23,6,1,34,50,40,2,2,34,70,102,48,17,1,13,1,24,0,70,28,68,28,47,0,3,134
"UBE2I-AD-06369",67,45,47,11,0,33,18,70,1,0,2,77,12,4,1,13,0,10,11,0,25,14,11,27,27,10,26,0,0,14,59,79,84,25,4,0,4,78
"UBE2I-AD-06370",73,43,53,47,455,305,426,167,198,0,535,0,499,80,184,245,518,23,23,336,57,54,9,10,22,0,13,5,6,664,49,36,42,87,45,26,4,196
"UBE2I-AD-06371",64,17,140,90,150,174,111,101,56,107,11,33,10,15,0,67,59,8,7,33,69,129,68,88,10,9,31,0,32,0,107,48,186,44,1,93,5,141
"UBE2I-AD-06373",52,19,26,52,517,892,896,149,2836,982,876,25,648,1143,134,1482,137,307,484,221,91,93,74,51,68,35,1448,1,16,0,150,54,22,113,34,0,6,475
"UBE2I-AD-06374",34,54,93,49,1,99,12,70,11,39,32,142,5,27,86,24,109,1,2,22,67,114,44,37,24,27,3,0,0,1,127,48,189,138,68,7,3,399
"UBE2I-AD-06375",3,0,15,1,21,24,10,3,6,1,7,8,2,1,1,6,1,1,12,3,8,24,2,2,9,2,0,7,1,3,34,13,15,32,3,38,2,477
"UBE2I-AD-06377",1,6,42,43,8,5,35,16,71,26,11,21,11,6,3,49,1,1,6,1,48,51,89,30,8,4,2,3,4,3,5,31,41,52,19,9,0,40
"UBE2I-AD-06378",646,441,363,135,79,62,142,167,90,0,31,256,47,10,0,44,18,0,4,15,74,83,379,52,31,36,1,20,0,5,264,475,148,420,262,92,4,174
"UBE2I-AD-06379",395,29,100,92,3,44,10,103,0,40,10,98,14,10,0,51,48,22,0,6,93,116,87,78,9,20,46,0,5,8,91,81,64,221,52,23,3,162
"UBE2I-AD-06381",12,15,52,51,80,33,11,0,91,2,10,61,7,11,14,9,0,60,6,29,28,70,42,62,9,0,20,10,26,0,54,11,28,36,38,0,0,121
"UBE2I-AD-06382",3,22,47,74,2,32,20,2,3,34,6,0,4,7,39,1,73,2,2,1,2,30,81,22,11,0,8,0,0,0,0,53,38,5,7,13,0,119
"UBE2I-AD-06383",1,1,1,0,17,19,29,173,421,192,43,2,41,41,22,41,40,44,45,59,404,365,1,298,138,158,147,69,95,66,3,26,1,1,0,0,8,741
"UBE2I-AD-06384",25,87,223,246,142,77,95,193,343,44,230,103,326,111,338,594,338,51,27,77,995,465,141,553,253,71,171,122,137,91,204,162,114,49,83,18,2,306
